user id,product id,Interaction type,Time stamp,Customer ID,Age,Gender,Item Purchased,Category_x,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Uniqe Id,Product Name,Category_y,Selling Price,Shipping Weight,Is Amazon Seller,Order date
62,ce9fd24e5a2b750d26c861da26ca283c,view,2023-12-10 08:00:00,62,55.0,Male,Scarf,Accessories,68.0,Texas,M,Orange,Winter,4.7,Yes,Store Pickup,Yes,Yes,21.0,Credit Card,Every 3 Months,ce9fd24e5a2b750d26c861da26ca283c,Domez My Hero Academia 4-Piece Bundle,Toys & Games | Toy Figures & Playsets | Action Figures,$19.99,6.2 ounces,Y,2023-12-10
63,ee4f7424fcbf4e3767bd0018e4c3e1d3,like,2023-12-11 08:00:00,63,30.0,Male,Sneakers,Footwear,21.0,Mississippi,S,Magenta,Spring,3.8,Yes,Free Shipping,Yes,Yes,31.0,Credit Card,Fortnightly,ee4f7424fcbf4e3767bd0018e4c3e1d3,"Paw Patrol, Mighty Pups Charged Up Chase’s Deluxe Vehicle with Lights and Sounds",Toys & Games | Baby & Toddler Toys,$14.99,12 ounces,Y,2023-12-11
64,a837eca35fd596cd19b7c5601a1342bc,purchase,2023-12-12 08:00:00,64,33.0,Male,Sunglasses,Accessories,79.0,Arizona,L,Lavender,Winter,2.7,Yes,2-Day Shipping,Yes,Yes,43.0,Credit Card,Weekly,a837eca35fd596cd19b7c5601a1342bc,Alex Discover Button Art Activity Set Kids Art and Craft Activity,Toys & Games | Baby & Toddler Toys | Sorting & Stacking Toys,$11.42,1.54 pounds,Y,2023-12-12
65,b4358a38037a7e7fbcd7fe16970e7bff,purchase,2023-12-13 08:00:00,65,65.0,Male,Boots,Footwear,83.0,Alabama,S,Green,Fall,4.8,Yes,Standard,Yes,Yes,18.0,Debit Card,Fortnightly,b4358a38037a7e7fbcd7fe16970e7bff,DC Collectibles DCTV: Black Lightning Resin Statue,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",$17.75,3.7 pounds,Y,2023-12-13
66,83e5bb2c78aa73a08f2363e66fcd9e1b,view,2023-12-14 08:00:00,66,65.0,Male,Backpack,Accessories,36.0,New Jersey,M,Purple,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44.0,Venmo,Every 3 Months,83e5bb2c78aa73a08f2363e66fcd9e1b,Rubie's Adult 2-Tone Costume Wig,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Wigs",$14.73,,Y,2023-12-14
67,ca1066833c4acdb86c6f8d1e151d651e,like,2023-12-15 08:00:00,67,31.0,Male,Blouse,Clothing,94.0,Pennsylvania,S,Magenta,Winter,4.7,Yes,2-Day Shipping,Yes,Yes,3.0,Venmo,Every 3 Months,ca1066833c4acdb86c6f8d1e151d651e,Funko Pop! Rides: Mulan - Mulan On Khan,Toys & Games | Toy Figures & Playsets | Action Figures,$28.74,8 ounces,Y,2023-12-15
68,88f6235d5f16bcaf83a9fd886bfdd565,view,2023-12-16 08:00:00,68,45.0,Male,Coat,Outerwear,33.0,Connecticut,L,Gray,Winter,4.4,Yes,Store Pickup,Yes,Yes,49.0,Debit Card,Monthly,88f6235d5f16bcaf83a9fd886bfdd565,Flaghouse Chrome Bowling Ball Ramp,,$114.57,8.8 pounds,Y,2023-12-16
69,37ec1604ef5bdfaaafd75a1bbaf5ec91,like,2023-12-17 08:00:00,69,57.0,Male,Handbag,Accessories,46.0,Utah,L,Silver,Summer,3.9,Yes,Next Day Air,Yes,Yes,21.0,Cash,Every 3 Months,37ec1604ef5bdfaaafd75a1bbaf5ec91,"Trends International DC Comics Movie-Batman v Superman Wall Poster, 14.725"" x 22.375"", Premium Unframed",Toys & Games | Toy Figures & Playsets | Action Figures,$17.49,0.48 ounces,Y,2023-12-17
70,a7a21a6b83ba70d2910c44d73b6b7725,like,2023-12-18 08:00:00,70,48.0,Male,Belt,Accessories,70.0,Tennessee,S,Cyan,Summer,4.4,Yes,Express,Yes,Yes,5.0,Cash,Weekly,a7a21a6b83ba70d2910c44d73b6b7725,"Aurora World Sweet and Softer Perky Penguin 9.5"" Plush",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$12.29,10.4 ounces,Y,2023-12-18
71,18bf3174cb5fcba9e72702c927019cb3,purchase,2023-12-19 08:00:00,71,22.0,Male,Belt,Accessories,29.0,Alabama,M,Magenta,Fall,4.2,Yes,Express,Yes,Yes,32.0,Debit Card,Every 3 Months,18bf3174cb5fcba9e72702c927019cb3,Baby Alive Luv 'n Snuggle Baby Doll Blond,Toys & Games | Dolls & Accessories | Dolls,$9.27,14.4 ounces,Y,2023-12-19
72,27006457c5a1578ed9d45ff737055656,view,2023-12-20 08:00:00,72,36.0,Male,Dress,Clothing,48.0,Virginia,L,Gold,Summer,2.9,Yes,Express,Yes,Yes,34.0,Bank Transfer,Annually,27006457c5a1578ed9d45ff737055656,Mega Construx Welliewishers Playful Playhouse Buildable Playset,Toys & Games | Dolls & Accessories | Playsets,$22.99,1.05 pounds,Y,2023-12-20
73,b2c24314887c92d7464a191f3c54de52,like,2023-12-21 08:00:00,73,18.0,Male,Dress,Clothing,26.0,Georgia,M,Olive,Winter,2.9,Yes,Store Pickup,Yes,Yes,21.0,Bank Transfer,Every 3 Months,b2c24314887c92d7464a191f3c54de52,Aurora World Miyoni Poodle Pup Plush,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$14.41,5.6 ounces,Y,2023-12-21
74,7b3118bcb208e06362ff2eb42d5b9b3c,purchase,2023-12-22 08:00:00,74,48.0,Male,Pants,Clothing,85.0,Hawaii,M,Teal,Spring,2.7,Yes,Free Shipping,Yes,Yes,43.0,Bank Transfer,Bi-Weekly,7b3118bcb208e06362ff2eb42d5b9b3c,"Squish-Dee-Lish Squishy Jumbo Toy, Squishies - Slow Rising Pup-Corn, Soft Kids Squishy Toys 86715",Toys & Games | Novelty & Gag Toys | Miniatures,$4.30,11.2 ounces,Y,2023-12-22
75,1195f9df08a6df42fdd8b1892c335889,purchase,2023-12-23 08:00:00,75,49.0,Male,Gloves,Accessories,58.0,Indiana,L,Violet,Spring,4.5,Yes,Express,Yes,Yes,3.0,Cash,Monthly,1195f9df08a6df42fdd8b1892c335889,"Mon AMI Pink Piglet Ballerina Designer Plush Doll, Exquisite Craftmanship, Premium Quality, Cuddling, Collecting & Playing Toy, Baby or Toddler Gift 18"", Multicolor",Toys & Games | Stuffed Animals & Plush Toys | Plush Puppets,$34.49,3.2 ounces,Y,2023-12-23
76,79b669f8f4defe34698c5248706cedab,view,2023-12-24 08:00:00,76,64.0,Male,Scarf,Accessories,85.0,Utah,M,Blue,Summer,2.7,Yes,Free Shipping,Yes,Yes,21.0,Credit Card,Annually,79b669f8f4defe34698c5248706cedab,Proline 1013214 Hyrax 2G8 Rock Terrain Truck Tires (2),Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Wheels & Tires | Tires,$30.36,,Y,2023-12-24
77,7254b59eae7dbde82de2eb3a5b9c8c39,like,2023-12-25 08:00:00,77,50.0,Male,Hat,Accessories,43.0,Delaware,S,Teal,Summer,4.2,Yes,Free Shipping,Yes,Yes,32.0,Venmo,Monthly,7254b59eae7dbde82de2eb3a5b9c8c39,RoomMates Curious George Peel and Stick Giant Wall Decal - RMK1082GM,Home & Kitchen | Home Décor | Kids' Room Décor | Wall Décor,$11.00,,Y,2023-12-25
78,7d223d7689e145d8d69392167b122a13,view,2023-12-26 08:00:00,78,22.0,Male,Dress,Clothing,53.0,Delaware,L,Gold,Summer,3.3,Yes,Next Day Air,Yes,Yes,36.0,Debit Card,Fortnightly,7d223d7689e145d8d69392167b122a13,NECA - Teenage Mutant Ninja Turtles (1990 Movie) Prop Replica,,$46.99,1.5 pounds,Y,2023-12-26
79,90fcab7631cbee136410014eea26a61d,like,2023-12-27 08:00:00,79,50.0,Male,Skirt,Clothing,91.0,Nebraska,M,Maroon,Spring,4.7,Yes,Free Shipping,Yes,Yes,50.0,Venmo,Fortnightly,90fcab7631cbee136410014eea26a61d,Hansa Ostrich Baby Plush,Toys & Games | Stuffed Animals & Plush Toys | Plush Figures,$14.98,3.04 ounces,Y,2023-12-27
80,9485955016fda60d55229c43dc13bb94,like,2023-12-28 08:00:00,80,38.0,Male,Jacket,Outerwear,96.0,Iowa,M,Olive,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,43.0,Bank Transfer,Every 3 Months,9485955016fda60d55229c43dc13bb94,RPM 73162 Axle Carriers Black 1/16 Traxxas Black,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Power Plant & Driveline Systems | Axles,$12.99,,Y,2023-12-28
81,1f25e0968f5ab9451c985211bdfe4e27,purchase,2023-01-01 00:00:00,81,19.0,Male,Sandals,Footwear,72.0,New York,XL,Blue,Summer,3.3,Yes,Store Pickup,Yes,Yes,24.0,Credit Card,Every 3 Months,1f25e0968f5ab9451c985211bdfe4e27,Mikasa VSO2000 FIVB Replica Volleyball,Sports & Outdoors | Sports & Fitness | Team Sports | Volleyball | Volleyballs | Outdoor Volleyballs,$18.93,1 pounds,Y,2023-01-01
82,954fb803841ce010626740c8a776e981,view,2022-12-28 10:00:00,82,67.0,Male,Shoes,Footwear,96.0,Virginia,L,Maroon,Summer,2.6,Yes,Express,Yes,Yes,36.0,Credit Card,Every 3 Months,954fb803841ce010626740c8a776e981,The Corps Special Forces Action Figures & Vehicle Deluxe Playset (Packaging & Colors May Vary),Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Playsets,$29.99,2.15 pounds,Y,2022-12-28
83,2b47bdb56e45a2bcd883dda0ac5c396e,like,2022-12-29 10:00:00,83,19.0,Male,Pants,Clothing,28.0,Georgia,S,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,21.0,Credit Card,Every 3 Months,2b47bdb56e45a2bcd883dda0ac5c396e,Creativity for Kids Clay Keychains,Toys & Games | Arts & Crafts | Clay & Dough,$6.99,11.2 ounces,Y,2022-12-29
84,43cf83baf4862cb9f887c7dd08650162,purchase,2022-12-30 10:00:00,84,36.0,Male,Dress,Clothing,40.0,Texas,M,Turquoise,Summer,4.1,Yes,Standard,Yes,Yes,34.0,Bank Transfer,Weekly,43cf83baf4862cb9f887c7dd08650162,Herbaceous,Toys & Games | Games & Accessories | Board Games,$14.01,11.2 ounces,Y,2022-12-30
85,4c63c213190352c4ca32ee3f19a9f80b,purchase,2022-12-31 10:00:00,85,52.0,Male,Coat,Outerwear,32.0,Arizona,S,Peach,Spring,4.4,Yes,Standard,Yes,Yes,42.0,Bank Transfer,Every 3 Months,4c63c213190352c4ca32ee3f19a9f80b,"Wild Republic Snake Plush, Snake Stuffed Animal, Plush Toy, Pet Snake, Sherbert, 54""",Toys & Games | Stuffed Animals & Plush Toys | Plush Figures,$12.99,1.46 pounds,Y,2022-12-31
86,aa5d0f143bd2e72e59977889279f2cf9,view,2023-01-01 10:00:00,86,53.0,Male,Sunglasses,Accessories,95.0,New Mexico,M,Charcoal,Winter,4.5,Yes,Next Day Air,Yes,Yes,2.0,Debit Card,Bi-Weekly,aa5d0f143bd2e72e59977889279f2cf9,"NPW-USA NPW67309 Drinking Buddies Dice Game, 6-Piece Set",Toys & Games | Games & Accessories | Game Accessories | Standard Game Dice,$10.99,2.24 ounces,Y,2023-01-01
87,655d6a86d569a686be549cd34ebc3d9e,like,2023-01-02 10:00:00,87,24.0,Male,Hoodie,Clothing,41.0,Nevada,L,Pink,Spring,3.7,Yes,2-Day Shipping,Yes,Yes,47.0,Cash,Bi-Weekly,655d6a86d569a686be549cd34ebc3d9e,Blade 130 S BNF Basic With Safe,Toys & Games | Kids' Electronics,$186.06,1.8 pounds,Y,2023-01-02
88,39581e8e51beb8d3a0dd056baba4ff53,view,2023-01-03 10:00:00,88,52.0,Male,Shoes,Footwear,53.0,Ohio,M,Green,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,44.0,Debit Card,Fortnightly,39581e8e51beb8d3a0dd056baba4ff53,"Madame Alexander 8"" ICY Elegance Light Skin Tone Blue Eyes/Blonde Hair",Toys & Games | Dolls & Accessories | Dolls,$129.95,8.2 ounces,Y,2023-01-03
89,67fb67f9191d3971c94200a3a3b9baf9,like,2023-01-04 10:00:00,89,33.0,Male,T-shirt,Clothing,47.0,Wyoming,M,Orange,Fall,3.5,Yes,Free Shipping,Yes,Yes,35.0,Credit Card,Monthly,67fb67f9191d3971c94200a3a3b9baf9,NCAA Georgia Bulldogs Toy Puzzle Cube,Sports & Outdoors | Fan Shop | Toys & Game Room | Games,$10.49,1.6 ounces,Y,2023-01-04
90,473f3b4baadf9bb5d4748f2f27887e00,like,2023-01-05 10:00:00,90,47.0,Male,Jacket,Outerwear,83.0,California,XL,Pink,Fall,3.6,Yes,Next Day Air,Yes,Yes,15.0,Cash,Quarterly,473f3b4baadf9bb5d4748f2f27887e00,COBI Historical Collection M3 Grant Tank,,$39.90,1.88 pounds,Y,2023-01-05
91,eae3be3cc19d4e642c2578cba1703d04,purchase,2023-01-06 10:00:00,91,25.0,Male,Hat,Accessories,48.0,South Carolina,L,Violet,Summer,2.9,Yes,Express,Yes,Yes,29.0,Credit Card,Monthly,eae3be3cc19d4e642c2578cba1703d04,"Learning Resources Serve It Up! Play Restaurant, Pretend Restaurant Set, 35 Pieces, Ages 3+",Toys & Games | Dress Up & Pretend Play | Pretend Play | Kitchen Toys | Play Food,$23.74,1.74 pounds,Y,2023-01-06
92,dbf821fa0abe44f1d29203623d5ee012,view,2023-01-07 10:00:00,92,44.0,Male,Scarf,Accessories,99.0,South Carolina,S,Green,Winter,4.6,Yes,Standard,Yes,Yes,18.0,Credit Card,Every 3 Months,dbf821fa0abe44f1d29203623d5ee012,"Amscan 120175 Banner, 8' x 6 1/2"", Multi Color",Toys & Games | Party Supplies | Banners,$5.58,2.08 ounces,Y,2023-01-07
93,30ea772fc1d42248ea26c4c5ad0311a5,like,2023-01-08 10:00:00,93,61.0,Male,Jacket,Outerwear,87.0,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,Yes,13.0,Venmo,Every 3 Months,30ea772fc1d42248ea26c4c5ad0311a5,"Melissa & Doug K’s Kids Whose Tail? 8-Page Soft Activity Book, The Original (Great Gift for Girls and Boys - Best for Babies and Toddlers, All Ages)",Toys & Games | Baby & Toddler Toys,$12.99,3.52 ounces,Y,2023-01-08
94,8406b5a5a8f4b30bd4a9fcc89cca983f,purchase,2023-01-09 10:00:00,94,37.0,Male,Sweater,Clothing,62.0,Florida,M,Purple,Fall,4.5,Yes,Standard,Yes,Yes,46.0,Credit Card,Weekly,8406b5a5a8f4b30bd4a9fcc89cca983f,"Bachmann Old-Time Box Car - Pennsylvania LINES - N Scale, Prototypical Oxide Red",Toys & Games | Hobbies | Trains & Accessories | Train Cars,$25.96,3.2 ounces,Y,2023-01-09
95,d229c3105ea7858cd1d92641a34b4ec8,purchase,2023-01-10 10:00:00,95,58.0,Male,Skirt,Clothing,76.0,Nevada,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,28.0,Credit Card,Weekly,d229c3105ea7858cd1d92641a34b4ec8,Jumbo Foil Star Cutout (gold) Party Accessory (1 count),,$15.39,2.4 ounces,Y,2023-01-10
96,72b935fe1a8026edc4fa21e68e6dfe80,view,2023-01-11 10:00:00,96,37.0,Male,Sneakers,Footwear,100.0,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,Yes,48.0,PayPal,Monthly,72b935fe1a8026edc4fa21e68e6dfe80,Aquarius I Heart Unicorns Playing Cards,Toys & Games | Games & Accessories | Card Games | Standard Playing Card Decks,$8.53,3.2 ounces,Y,2023-01-11
97,10e74e9a2789a22f0ec2c123456edf67,like,2023-01-12 10:00:00,97,32.0,Male,Gloves,Accessories,73.0,Delaware,S,Gold,Spring,3.6,Yes,Express,Yes,Yes,43.0,Venmo,Every 3 Months,10e74e9a2789a22f0ec2c123456edf67,"Great Eastern Mega Man X4 9"" Plush",Toys & Games | Stuffed Animals & Plush Toys,$17.57,4 ounces,Y,2023-01-12
98,8636a90d68d24c44934ef2ea51702f18,view,2023-01-13 10:00:00,98,21.0,Male,Shoes,Footwear,92.0,Virginia,M,Teal,Winter,4.8,Yes,Store Pickup,Yes,Yes,37.0,Cash,Annually,8636a90d68d24c44934ef2ea51702f18,"Robinson Racing Products Robinson Racing 1710 Hardened 10T Pinion Gear 32P, Brown/A",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,$3.64,1.6 ounces,Y,2023-01-13
99,78c66630b1b56bb6ea887ea781b07d47,like,2023-01-14 10:00:00,99,20.0,Male,Jeans,Clothing,67.0,New York,XL,Teal,Spring,2.6,Yes,Next Day Air,Yes,Yes,20.0,Bank Transfer,Annually,78c66630b1b56bb6ea887ea781b07d47,Maisto R/C 1:14 Scale Lamborghini Huracan Radio Control Vehicle (Colors May Vary),Toys & Games | Kids' Electronics,$38.55,2.78 pounds,Y,2023-01-14
100,afef5d77b6049314aeb9c50421a2cee9,like,2023-01-15 10:00:00,100,26.0,Male,Hoodie,Clothing,40.0,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,Yes,33.0,Debit Card,Quarterly,afef5d77b6049314aeb9c50421a2cee9,Aquarius DC Wonder Woman Retro Playing Cards,Toys & Games | Games & Accessories | Card Games | Standard Playing Card Decks,$6.47,3.2 ounces,Y,2023-01-15
101,0379ca9ef04209d1aae2106711eb7c76,purchase,2023-01-16 10:00:00,101,62.0,Male,Sunglasses,Accessories,98.0,South Dakota,M,Maroon,Fall,2.7,Yes,Express,Yes,Yes,31.0,Cash,Fortnightly,0379ca9ef04209d1aae2106711eb7c76,"MightySkins Skin Compatible with Parrot Bebop 2 – Slow Sloth | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Quadcopters & Multirotors,$24.99,1 pounds,Y,2023-01-16
102,ed8d9032bc6d9f45b4db9209d693fdc0,view,2023-01-17 10:00:00,102,27.0,Male,Coat,Outerwear,85.0,North Dakota,XL,White,Spring,4.6,Yes,Express,Yes,Yes,50.0,Credit Card,Bi-Weekly,ed8d9032bc6d9f45b4db9209d693fdc0,"Martha Stewart Crafts Stencil Tape, 32292","Arts, Crafts & Sewing | Crafting | Paper & Paper Crafts | Paper Craft Tools",$9.97,2.4 ounces,N,2023-01-17
103,a8dc69040cc0bb452c92cfe9bb57aa1c,like,2023-01-18 10:00:00,103,51.0,Male,Socks,Clothing,67.0,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,Yes,35.0,Credit Card,Quarterly,a8dc69040cc0bb452c92cfe9bb57aa1c,LEGO Friends Heartlake Surf Shop 41315 Building Kit (186 Pieces),Toys & Games | Building Toys,$19.99,13.3 ounces,Y,2023-01-18
104,9a895f02b4ad0cae5802632c1993eb06,purchase,2023-01-19 10:00:00,104,54.0,Male,Boots,Footwear,89.0,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,Yes,Yes,22.0,Venmo,Bi-Weekly,9a895f02b4ad0cae5802632c1993eb06,amscan Thank Yous | Hello Kitty Collection | Party Accessory,Toys & Games | Party Supplies,$9.22,2.88 ounces,Y,2023-01-19
105,92791619f785a607f88bdf065b7f132e,like,2023-01-20 10:00:00,105,55.0,Male,Sunglasses,Accessories,24.0,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,1.0,PayPal,Monthly,92791619f785a607f88bdf065b7f132e,"Great Pretenders Fairy Blooms Deluxe Dress with Wings, Green, Medium","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",$34.99,14.4 ounces,Y,2023-01-20
106,0304022236b299aad7bc87ea32e043ff,like,2023-01-21 10:00:00,106,69.0,Male,Backpack,Accessories,96.0,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,4.0,Bank Transfer,Annually,0304022236b299aad7bc87ea32e043ff,"Thames & Kosmos Chem C2000 (V 2.0) Chemistry Set with 250 Experiments and 128 Page Lab Manual, Student Laboratory Quality Instruments & Chemicals",Toys & Games | Learning & Education | Science Kits & Toys,$107.86,3.35 pounds,Y,2023-01-21
107,814e4711e4823f8f00f058552fde21fa,purchase,2023-01-22 10:00:00,107,64.0,Male,Jacket,Outerwear,35.0,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,Yes,31.0,Credit Card,Monthly,814e4711e4823f8f00f058552fde21fa,"The Doll Maker Precious Moments Dolls, Linda Rick, Lion, Lion of Courage, Wizard of Oz, 7 inch Doll",Toys & Games | Dolls & Accessories | Dolls,$22.00,4.2 ounces,Y,2023-01-22
108,f6e664c2120ea19732b41350f460463d,view,2023-01-23 10:00:00,108,28.0,Male,Sneakers,Footwear,67.0,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,Yes,46.0,PayPal,Fortnightly,f6e664c2120ea19732b41350f460463d,Swing-N-Slide Blue Child Seat,Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment,$15.99,4.75 pounds,Y,2023-01-23
109,d0dc4bfe601fc59233cc92ffec45c605,like,2023-01-24 10:00:00,109,70.0,Male,Socks,Clothing,79.0,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,Yes,32.0,Bank Transfer,Bi-Weekly,d0dc4bfe601fc59233cc92ffec45c605,Kid O Myland UFO & Alien Light Interactive Learning Toy,,$19.99,15.2 ounces,Y,2023-01-24
110,02d5d3748dc98cf913b93dc8b5c05c8b,view,2023-10-10 08:00:00,110,58.0,Male,T-shirt,Clothing,85.0,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,Yes,43.0,Bank Transfer,Fortnightly,02d5d3748dc98cf913b93dc8b5c05c8b,"Hasbro Little Pony Rainbow Dash Cuddle Pillow, Large, Blue",Toys & Games | Stuffed Animals & Plush Toys | Plush Pillows,$30.82,1 pounds,Y,2023-10-10
111,45208c800cf9482dfd24ef949a0f0cd0,like,2023-10-11 08:00:00,111,56.0,Male,Backpack,Accessories,26.0,New York,M,Black,Summer,4.0,Yes,Standard,Yes,Yes,26.0,Venmo,Fortnightly,45208c800cf9482dfd24ef949a0f0cd0,Jay Franco Nickelodeon JoJo Siwa Sweet Life Curtain/Drapes,Home & Kitchen | Home Décor | Kids' Room Décor | Window Treatments | Curtain Panels,$19.99,1.14 pounds,Y,2023-10-11
112,79e3041db1ebd4fdd038c9d2cf0ef04e,like,2023-10-12 08:00:00,112,26.0,Male,Belt,Accessories,75.0,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,9.0,Credit Card,Annually,79e3041db1ebd4fdd038c9d2cf0ef04e,Play-Doh Poop Troop Set with 12 Cans,Toys & Games | Arts & Crafts | Clay & Dough,$13.71,2.25 pounds,Y,2023-10-12
113,49f3c6b312e7fecbf0ddadd4a080add7,purchase,2023-10-13 08:00:00,113,37.0,Male,Gloves,Accessories,65.0,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,Yes,28.0,PayPal,Bi-Weekly,49f3c6b312e7fecbf0ddadd4a080add7,Marvel Select: Hulk Unleashed Action Figure,,$22.28,1.65 pounds,Y,2023-10-13
114,c709c8bd5fcca2e3e2ae32ba1d69faf4,view,2023-10-14 08:00:00,114,44.0,Male,Hat,Accessories,54.0,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20.0,PayPal,Quarterly,c709c8bd5fcca2e3e2ae32ba1d69faf4,Firefly: The Game - Esmeralda Game Expansion,Toys & Games | Games & Accessories | Board Games,$12.50,5.6 ounces,Y,2023-10-14
115,99da793d9f8a083c04df9911ceb60715,like,2023-10-15 08:00:00,115,70.0,Male,Coat,Outerwear,95.0,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,9.0,Cash,Weekly,99da793d9f8a083c04df9911ceb60715,Gym Dandy Teeter-Totter Home Seesaw Playground Set TT-210,Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment | Teeter Totters,$105.81,,N,2023-10-15
116,8e07a9181d2ec9ee5950021ea3d8b2a0,purchase,2023-10-16 08:00:00,116,53.0,Male,Skirt,Clothing,94.0,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48.0,Debit Card,Every 3 Months,8e07a9181d2ec9ee5950021ea3d8b2a0,Ultra Pro Gamers Bag - Red,Sports & Outdoors | Fan Shop | Electronics | Computer Accessories,$74.96,2.28 pounds,Y,2023-10-16
117,81f53d27640a0e3325dcd555c4e87fe1,purchase,2023-10-17 08:00:00,117,55.0,Male,Shoes,Footwear,86.0,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12.0,Venmo,Annually,81f53d27640a0e3325dcd555c4e87fe1,"American Educational Vinyl Clever Catch Elementary Science Insects Ball, 24"" Diameter",Sports & Outdoors | Sports & Fitness | Leisure Sports & Game Room | Outdoor Games & Activities | Balls | Playground Balls,$17.40,5.6 ounces,Y,2023-10-17
118,a849de4958fcf81230d956e8991ac7c5,view,2023-10-18 08:00:00,118,50.0,Male,Sandals,Footwear,32.0,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,Yes,29.0,Cash,Fortnightly,a849de4958fcf81230d956e8991ac7c5,Banpresto 35783 My Hero Academia Enter The Hero Izuku Midoriya Figure,Toys & Games | Toy Figures & Playsets | Action Figures,$25.95,1 pounds,Y,2023-10-18
119,123de3c9efa5f49dbbc098068d94acc2,like,2023-10-19 08:00:00,119,50.0,Male,Sweater,Clothing,45.0,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27.0,Cash,Bi-Weekly,123de3c9efa5f49dbbc098068d94acc2,"Delta Children Bistro 2-Piece Chair Set, White with Driftwood",Home & Kitchen | Furniture | Kids' Furniture | Chairs & Seats | Armchairs,$99.99,24.4 pounds,Y,2023-10-19
120,c0fd11e864d351e88e9df728bbaa486d,view,2023-10-20 08:00:00,120,38.0,Male,Coat,Outerwear,76.0,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44.0,Cash,Annually,c0fd11e864d351e88e9df728bbaa486d,Nations The Dice Game Unrest Expansion,Toys & Games | Games & Accessories,$36.91,1.01 pounds,Y,2023-10-20
121,932626782438aa58a8222562b8bfefb0,like,2023-10-21 08:00:00,121,64.0,Male,Hat,Accessories,84.0,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32.0,Bank Transfer,Annually,932626782438aa58a8222562b8bfefb0,Educational Insights Nancy B's Science Club Binoculars and Wildlife Activity Journal,Electronics | Camera & Photo | Binoculars & Scopes | Binoculars,$11.24,10.4 ounces,Y,2023-10-21
122,d9809a6fc787570b33d9f44c5d4e1415,purchase,2023-10-22 08:00:00,122,19.0,Male,Shorts,Clothing,72.0,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11.0,Cash,Fortnightly,d9809a6fc787570b33d9f44c5d4e1415,"Educational Insights Alphabet Transparent Stamps- Uppercase 5/8""",Toys & Games | Arts & Crafts,$11.12,6.4 ounces,Y,2023-10-22
